EmployeeCount,EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome(kms),JobInvolvement,JobLevel,JobSatisfaction,HourlyRate(USD),DailyRate(USD),MonthlyRate(USD),MonthlyIncome (USD),SalaryHike(RS),StockOptionLevel,StandardHours,OverTime,No.ofCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrmanager,EnvironmentSatisfaction,TrainingTimesLastYear,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,Attrition
1,792,2,3,0,26,3,2,2,2,1,1,1,4,71,575,5288,4364,1400,1,80,0,3,5,2,2,2,0,1,2,3,1,1,0
1,793,2,1,0,29,2,3,4,1,27,3,2,3,66,657,25549,4335,1200,1,80,0,4,11,8,7,1,1,2,3,2,1,1,0
1,796,3,8,1,26,1,3,6,1,8,2,2,1,38,1146,3064,5326,1700,0,80,0,6,6,4,3,1,2,4,2,2,1,3,1
1,797,2,7,0,34,1,4,2,1,1,4,1,4,72,182,13551,3280,1600,0,80,0,2,10,4,2,1,3,2,2,3,1,3,0
1,799,2,5,0,54,3,4,4,1,19,3,2,1,95,376,22670,5485,1100,2,80,1,9,9,5,3,1,4,4,4,3,1,2,0
1,800,3,8,1,27,2,1,3,2,8,3,2,4,84,829,24008,4342,1900,1,80,0,0,5,4,2,1,1,3,3,3,1,2,0
1,802,2,7,0,37,3,1,2,1,10,3,1,1,82,571,19905,2782,1300,2,80,1,0,6,5,3,4,3,4,3,2,1,2,0
1,803,2,5,0,38,1,4,2,2,2,4,2,1,75,240,26085,5980,1200,0,80,1,6,17,15,7,4,12,1,2,3,1,4,0
1,804,2,7,0,34,1,4,4,1,2,2,1,1,86,121,7530,4381,1100,0,80,0,1,6,6,5,1,3,3,3,3,1,3,0
1,805,3,9,0,35,2,4,2,1,8,3,1,4,72,384,20317,2572,1600,1,80,0,1,3,3,2,0,2,1,1,2,1,2,0
1,806,2,3,1,30,2,3,2,1,1,1,1,3,38,921,24375,3833,2100,2,80,0,3,7,2,2,0,2,4,2,3,2,3,0
1,807,2,1,0,40,2,2,4,2,2,4,2,2,38,791,9931,4244,2400,1,80,0,1,8,8,7,3,7,3,2,3,2,4,0
1,808,3,8,0,34,2,2,2,1,8,3,2,1,93,1111,13305,6500,1700,1,80,0,5,6,3,2,1,2,3,1,3,1,2,0
1,809,2,4,1,42,3,3,2,2,8,3,5,4,66,570,16225,18430,1300,1,80,0,1,24,24,7,14,9,2,4,2,1,2,0
1,811,2,3,1,23,2,3,2,1,6,4,1,1,63,1243,3445,1601,2100,2,80,1,1,1,0,0,0,0,3,2,3,2,3,1
1,812,2,3,1,24,3,3,2,0,9,2,1,2,60,1092,26551,2694,1100,3,80,0,1,1,1,0,0,0,3,4,3,1,3,0
1,813,2,3,0,52,2,4,2,1,11,3,2,3,82,1325,21821,3149,2000,1,80,0,8,9,5,2,1,4,4,3,3,2,2,0
1,815,2,6,1,50,2,3,4,1,2,3,4,3,64,691,6881,17639,1600,0,80,0,5,30,4,3,0,3,3,3,3,1,4,0
1,816,2,3,0,29,2,2,2,1,1,2,1,1,36,805,6689,2319,1100,1,80,1,1,1,1,0,0,0,2,1,3,1,4,1
1,817,2,6,1,33,2,3,4,1,7,3,3,3,49,213,25995,11691,1100,0,80,0,0,14,13,9,3,7,3,3,4,1,4,0
1,819,3,8,0,33,1,3,3,1,16,3,2,1,69,118,26507,5324,1500,0,80,0,5,6,3,2,0,2,1,3,3,1,3,1
1,820,2,4,0,47,2,2,5,1,2,3,4,4,33,202,12982,16752,1100,1,80,1,1,26,26,14,3,0,3,3,2,1,3,0
1,823,2,5,0,36,2,3,5,1,1,3,2,2,35,676,23361,5228,1500,1,80,0,0,10,9,7,0,5,3,2,3,1,1,0
1,824,2,7,1,29,2,2,2,1,23,4,1,3,81,1252,23779,2700,2400,1,80,0,1,10,10,7,0,7,3,3,3,2,3,0
1,825,2,6,1,58,1,4,2,1,2,3,5,2,31,286,25761,19246,1200,0,80,1,7,40,31,15,13,8,4,2,3,1,4,1
1,826,2,7,0,35,1,4,2,1,1,4,1,3,40,1258,13301,2506,1300,0,80,0,3,7,2,2,2,2,4,0,3,1,3,0
1,827,2,5,0,42,2,2,2,1,1,2,2,4,43,932,4051,6062,1300,1,80,1,9,8,4,3,0,2,4,4,3,1,4,0
1,828,2,7,1,28,1,4,4,1,2,3,1,3,46,890,16374,4382,1700,0,80,0,6,5,2,2,2,1,3,3,2,1,4,1
1,829,1,1,1,36,2,3,1,1,13,3,1,2,36,1041,25527,2143,1300,1,80,0,4,8,5,2,0,4,3,2,3,1,2,0
1,830,2,5,0,32,2,3,2,1,4,2,2,3,98,859,19124,6162,1200,1,80,0,1,14,14,13,6,8,3,3,3,1,3,0
1,832,2,3,1,40,1,4,4,2,16,2,2,3,51,720,11983,5094,1400,0,80,0,6,10,1,0,0,0,1,6,3,1,4,0
1,833,2,5,0,30,1,3,4,1,2,2,2,4,52,946,20234,6877,2400,0,80,1,5,12,0,0,0,0,3,4,2,2,2,0
1,834,2,7,0,45,1,3,2,1,2,2,1,3,95,252,6153,2274,1400,0,80,0,1,1,1,0,0,0,2,3,3,1,4,0
1,836,2,5,1,42,2,3,2,1,29,3,2,2,98,933,11806,4434,1300,1,80,0,1,10,9,8,7,8,2,3,2,1,4,0
1,837,2,1,1,38,3,3,2,2,12,2,2,1,45,471,4284,6288,1500,1,80,0,2,13,4,3,1,2,1,3,2,1,3,0
1,838,2,7,0,34,1,4,2,2,16,2,1,4,100,702,8306,2553,1600,0,80,0,1,6,5,2,1,3,3,3,3,1,3,0
1,840,3,8,0,49,2,3,3,1,11,3,3,4,43,1184,5860,7654,1800,2,80,0,1,9,9,8,7,7,3,3,4,1,1,1
1,842,3,8,1,55,1,1,4,1,2,3,2,4,37,436,21519,5160,1600,0,80,0,4,12,9,7,7,3,3,3,2,1,3,1
1,843,2,6,1,43,2,2,2,1,14,3,4,1,94,589,5200,17159,2400,1,80,0,6,22,4,1,1,0,2,3,3,2,3,0
1,844,2,6,1,27,3,1,6,1,5,2,3,4,42,269,8842,12808,1600,1,80,1,1,9,9,8,0,8,3,3,3,1,2,0
1,845,2,5,1,35,1,3,5,1,7,3,3,3,59,950,18869,10221,2100,0,80,0,3,17,8,5,1,6,3,3,4,2,2,0
1,846,3,8,0,28,2,4,3,1,2,3,2,2,81,760,3698,4779,2000,0,80,1,1,8,8,7,7,5,2,2,3,2,1,0
1,847,1,1,1,34,2,2,1,1,3,3,1,4,88,829,2243,3737,1900,1,80,0,0,4,3,2,0,2,3,1,1,1,3,0
1,848,2,7,0,26,2,2,4,2,5,2,1,3,88,887,20898,2366,1400,1,80,1,1,8,8,7,1,7,3,2,3,1,1,1
1,850,2,7,1,27,2,3,4,0,3,3,1,4,50,443,16571,1706,1100,3,80,0,1,0,0,0,0,0,4,6,2,1,3,0
1,851,3,4,0,51,2,4,3,1,26,3,4,3,66,1318,5594,16307,1400,1,80,0,2,29,20,6,4,17,1,2,2,1,3,0
1,852,2,1,1,44,1,3,4,1,4,3,2,2,50,625,5197,5933,1200,0,80,0,9,10,5,2,2,3,4,2,2,1,4,0
1,854,2,7,1,25,1,1,4,1,2,4,1,1,65,180,21632,3424,1300,0,80,0,7,6,4,3,0,1,1,3,2,1,3,0
1,855,3,8,1,33,3,3,4,1,1,4,2,1,48,586,21816,4037,2200,1,80,0,1,9,9,8,0,8,1,5,3,2,1,0
1,856,2,7,0,35,1,1,4,1,27,2,1,1,53,1343,17852,2559,1100,0,80,0,1,6,6,5,1,1,3,3,2,1,4,0
1,857,3,8,1,36,2,2,2,1,1,3,2,4,56,928,2823,6201,1400,1,80,1,1,18,18,14,4,11,2,1,2,1,4,0
1,859,3,8,1,32,3,4,2,1,13,3,2,4,73,117,9250,4403,1100,1,80,0,2,8,5,2,0,3,2,3,2,1,3,0
1,861,2,7,1,30,3,4,2,2,5,2,1,4,75,1012,2373,3761,1200,1,80,0,9,10,5,4,0,3,2,3,2,1,2,0
1,862,3,8,0,53,2,2,3,1,7,2,3,4,78,661,20715,10934,1800,1,80,1,7,35,5,2,0,4,1,3,3,1,4,0
1,864,3,8,1,45,3,3,3,1,9,3,3,1,74,930,19239,10761,1200,1,80,1,4,18,5,4,0,2,4,2,3,1,3,0
1,865,2,7,0,32,2,2,4,1,8,4,2,3,91,638,22162,5175,1200,1,80,0,5,9,5,3,1,3,3,3,2,1,3,0
1,867,2,5,0,52,2,4,4,2,25,2,4,4,81,890,19028,13826,2200,0,80,0,3,31,9,8,0,0,3,3,3,2,3,0
1,868,3,8,1,37,3,4,3,1,16,2,2,3,66,342,24558,6334,1900,2,80,0,4,9,1,0,0,0,4,2,3,1,4,0
1,869,1,1,1,28,3,2,4,1,8,2,1,4,63,1169,23965,4936,1300,1,80,0,1,6,5,1,0,4,2,6,3,1,4,0
1,872,2,5,1,22,2,2,2,1,1,2,2,4,33,1230,19146,4775,2200,2,80,0,6,4,2,2,2,2,4,2,1,2,1,0
1,874,2,3,1,44,2,4,2,1,8,4,1,4,62,986,5044,2818,2400,1,80,1,2,10,3,2,0,2,1,2,2,2,3,0
1,875,2,7,1,42,1,1,4,2,2,3,1,4,35,1271,9068,2515,1400,0,80,1,5,8,2,1,2,2,2,2,3,1,4,0
1,878,1,1,1,36,2,3,2,1,8,2,1,1,77,1278,8635,2342,2100,0,80,0,0,6,5,4,0,3,1,3,3,2,3,0
1,879,3,8,1,25,2,1,5,1,3,3,2,1,98,141,14363,4194,1800,0,80,1,1,5,5,3,0,3,3,3,3,1,4,0
1,880,2,5,0,35,2,3,2,1,9,2,3,3,66,607,23457,10685,2000,1,80,1,1,17,17,14,5,15,4,2,3,2,2,0
1,881,2,7,0,35,3,4,2,2,25,3,1,2,96,130,16612,2022,1900,1,80,1,1,10,10,2,7,8,4,3,2,1,1,1
1,882,2,3,1,32,3,3,2,0,1,3,1,4,61,300,9148,2314,1200,1,80,0,0,4,3,0,0,2,4,2,3,1,2,0
1,885,3,8,1,25,2,1,3,1,4,2,2,1,87,583,18154,4256,1200,0,80,0,1,5,5,2,0,3,3,1,4,1,1,0
1,887,2,7,0,49,2,3,6,1,1,3,1,1,36,1418,10554,3580,1600,1,80,0,2,7,4,2,0,2,3,2,3,1,2,0
1,888,2,3,1,24,2,1,2,0,4,2,1,4,46,1269,10778,3162,1700,0,80,0,0,6,5,2,3,4,1,2,2,1,4,0
1,889,3,8,1,32,2,2,2,2,5,3,2,2,48,379,8891,6524,1400,1,80,0,1,10,10,8,5,3,2,3,3,1,4,0
1,893,3,9,1,38,2,3,3,1,9,2,1,2,98,395,12102,2899,1900,1,80,0,0,3,2,2,1,2,2,3,3,1,4,0
1,894,2,3,0,42,2,3,2,1,3,4,2,4,95,1265,23726,5231,1300,1,80,1,2,17,5,3,1,3,3,1,2,1,2,0
1,895,2,7,1,31,2,4,2,1,11,3,1,4,48,1222,14871,2356,1900,1,80,1,3,8,6,4,0,2,4,2,3,1,2,0
1,896,3,9,0,29,3,3,4,1,1,2,1,3,48,341,23522,2800,1900,3,80,1,6,5,3,2,0,2,2,3,3,1,3,1
1,897,3,8,1,53,2,3,3,1,8,3,4,4,73,868,22789,11836,1400,1,80,0,5,28,2,0,2,2,1,3,3,1,3,0
1,899,2,5,1,35,2,3,6,1,25,2,3,2,78,672,9129,10903,1600,0,80,0,3,16,13,10,4,8,4,2,3,1,1,0
1,900,3,9,0,37,2,2,4,2,21,3,1,4,54,1231,21222,2973,1500,1,80,0,5,10,5,4,0,0,3,3,3,1,2,0
1,901,2,6,0,53,1,4,2,1,23,3,4,4,72,102,20206,14275,1800,0,80,0,6,33,12,9,3,8,4,0,3,1,3,0
1,902,2,1,0,43,2,3,2,2,1,3,2,4,33,422,21782,5562,1300,1,80,0,4,12,5,2,2,2,4,2,2,1,2,0
1,903,3,8,0,47,2,2,3,1,2,3,2,4,35,249,17783,4537,2200,1,80,1,0,8,7,6,7,7,3,2,3,2,1,0
1,904,3,8,1,37,1,2,4,0,19,3,3,2,32,1252,4814,7642,1300,0,80,1,1,10,10,0,0,9,1,2,3,1,4,0
1,905,2,4,1,50,3,4,2,0,2,3,4,1,98,881,4544,17924,1100,1,80,0,1,31,31,6,14,7,1,3,3,1,4,0
1,909,1,1,0,39,2,3,2,1,2,2,2,4,42,1383,7790,5204,1100,2,80,0,8,13,5,4,0,4,4,2,3,1,3,0
1,910,1,1,1,33,3,2,1,1,3,3,1,2,57,1075,22650,2277,1100,1,80,1,3,7,4,3,0,3,4,4,4,1,3,0
1,911,2,3,1,32,1,4,2,1,25,3,1,4,87,374,18016,2795,2400,0,80,1,1,1,1,0,0,1,1,2,1,2,3,1
1,912,2,3,0,29,3,1,4,1,7,2,1,4,62,1086,6054,2532,1400,3,80,0,6,8,4,3,0,3,1,5,3,1,3,0
1,913,2,7,1,44,2,2,2,1,9,3,1,1,61,661,7508,2559,1300,0,80,1,1,8,8,7,7,1,2,0,3,1,4,0
1,916,3,8,1,28,1,4,4,1,5,3,2,4,98,821,24252,4908,1400,0,80,0,1,4,4,2,0,2,1,3,3,1,2,0
1,918,2,3,1,58,3,1,2,2,2,2,1,4,57,781,13384,2380,1400,1,80,1,9,3,1,0,0,0,4,3,2,1,4,1
1,920,2,5,0,43,3,3,2,1,8,3,2,2,55,177,23814,4765,2100,1,80,0,4,4,1,0,0,0,1,2,4,2,3,0
1,922,3,9,0,20,1,3,4,1,2,2,1,3,49,500,22052,2044,1300,0,80,0,1,2,2,2,0,2,3,3,2,1,4,1
1,923,2,7,0,21,1,1,5,1,18,3,1,4,65,1427,8870,2693,1900,0,80,0,1,1,1,0,0,0,4,3,2,1,1,1
1,924,2,1,1,36,2,1,2,1,14,3,2,4,68,1425,4821,6586,1700,1,80,1,0,17,16,8,4,11,3,2,2,1,1,0
1,925,3,9,0,47,1,4,2,1,2,2,1,4,65,1454,13137,3294,1800,0,80,1,1,3,3,2,1,2,4,3,2,1,1,0
1,926,2,5,0,22,2,1,2,1,3,3,2,3,34,617,10022,4171,1900,1,80,1,0,4,3,2,0,2,2,3,4,1,1,1
1,927,2,3,0,41,3,4,2,1,2,1,1,4,57,1085,17725,2778,1300,1,80,1,4,10,7,7,1,0,2,1,2,1,3,1
1,930,2,7,0,28,3,3,4,1,9,3,1,3,77,995,9834,2377,1800,1,80,0,5,6,2,2,2,2,3,2,3,1,2,0
1,932,2,3,1,39,2,3,4,1,6,3,1,1,70,1122,4303,2404,2100,0,80,1,7,8,2,2,2,2,4,2,1,2,4,1
1,933,2,7,0,27,1,3,2,1,4,3,1,3,76,618,17808,2318,1900,0,80,0,1,1,1,1,0,0,2,2,3,1,3,0
1,934,2,3,1,34,3,3,2,1,10,3,1,2,83,546,6896,2008,1400,2,80,0,1,1,1,0,1,0,2,3,3,1,2,0
1,936,3,8,0,42,1,2,4,1,14,2,2,3,68,462,7824,6244,1700,0,80,0,7,10,5,4,0,3,3,6,3,1,1,0
1,939,2,7,1,33,1,4,5,1,1,2,1,1,100,1198,3339,2799,1100,0,80,1,3,6,3,2,0,2,3,1,3,1,2,0
1,940,2,1,0,58,3,3,6,1,5,2,3,2,37,1272,9255,10552,1300,1,80,1,2,24,6,0,0,4,3,3,3,1,4,0
1,941,3,9,1,31,2,4,2,1,7,2,1,3,41,154,11737,2329,1500,0,80,0,3,13,7,7,5,2,2,2,4,1,2,0
1,942,2,1,0,35,2,1,2,1,21,3,2,4,51,1137,19170,4014,2500,1,80,1,1,10,10,6,0,7,4,2,1,2,4,0
1,944,2,3,0,49,2,2,5,1,8,3,3,2,51,527,22477,7403,1100,1,80,0,4,29,26,9,1,7,1,3,2,1,3,0
1,945,2,7,1,48,2,4,4,1,20,3,1,3,51,1469,5543,2259,1700,2,80,0,4,13,0,0,0,0,4,2,2,1,1,0
1,947,3,8,0,31,2,2,3,0,20,3,2,3,45,1188,24406,6932,1300,1,80,0,1,9,9,8,0,0,4,2,2,1,4,0
1,949,2,7,1,36,1,4,5,1,7,3,1,4,65,188,23293,4678,1800,0,80,0,2,8,6,2,0,1,2,6,3,1,3,0
1,950,2,6,0,38,2,3,6,1,1,3,3,1,80,1333,16292,13582,1300,1,80,0,1,15,15,12,5,11,4,3,3,1,2,0
1,951,2,3,0,32,2,3,2,0,1,2,1,2,70,1184,3974,2332,2000,0,80,0,6,5,3,0,0,2,3,3,3,2,3,0
1,952,3,9,1,25,2,2,3,1,19,2,1,2,36,867,18798,2413,1800,3,80,1,1,1,1,0,0,0,3,2,3,1,3,1
1,954,3,8,1,40,3,4,3,1,10,2,3,2,67,658,20652,9705,1200,1,80,0,2,11,1,0,0,0,1,2,2,1,2,0
1,956,3,8,1,26,1,3,4,2,1,2,2,1,52,1283,11148,4294,1200,0,80,0,1,7,7,7,0,7,3,2,3,1,2,0
1,957,2,3,1,41,1,3,4,1,6,3,1,1,59,263,3119,4721,1300,0,80,1,2,20,18,13,2,17,4,3,3,1,3,0
1,958,2,3,1,36,1,4,4,1,2,3,1,3,79,938,12287,2519,2100,0,80,0,4,16,11,8,3,9,3,6,3,2,3,0
1,959,3,9,1,19,1,3,5,1,21,2,1,2,37,419,9947,2121,1300,0,80,1,1,1,1,0,0,0,4,3,4,1,2,1
1,960,2,3,1,20,1,3,6,1,4,3,1,1,84,129,13008,2973,1900,0,80,0,1,1,1,0,0,0,1,2,3,1,2,1
1,961,2,1,0,31,2,3,4,1,12,3,2,4,41,616,17369,5855,1100,2,80,1,0,10,9,7,8,5,4,2,1,1,3,0
1,964,2,7,1,40,3,4,4,2,9,3,1,2,35,1469,25063,3617,1400,1,80,1,8,3,1,1,0,0,4,2,3,1,4,0
1,966,2,5,0,32,2,4,4,1,3,3,2,1,93,498,13554,6725,1200,1,80,0,1,8,8,7,6,3,3,2,4,1,3,0
1,967,3,8,1,36,2,1,2,1,3,2,3,4,51,530,5518,10325,1100,1,80,1,1,16,16,7,3,7,3,6,3,1,1,1
1,969,2,1,0,33,1,3,2,1,1,2,2,4,42,1069,12291,6949,1400,0,80,0,0,6,5,0,1,4,2,3,3,1,1,0
1,970,3,8,1,37,2,4,2,1,1,2,3,3,46,625,14922,10609,1100,0,80,0,5,17,14,1,11,7,1,2,1,1,3,1
1,972,2,3,1,45,2,2,2,0,4,3,2,2,57,805,23163,4447,1200,0,80,0,1,9,9,7,0,8,3,5,2,1,2,0
1,974,3,9,0,29,2,3,6,2,20,3,1,4,84,1404,18203,2157,1500,1,80,0,1,3,3,1,0,2,3,5,3,1,2,0
1,975,3,8,0,35,2,3,4,1,18,3,2,3,86,1219,6179,4601,1600,0,80,0,1,5,5,2,1,0,3,3,3,1,2,0
1,976,2,4,1,52,2,2,2,1,1,3,4,4,70,1053,13829,17099,1500,1,80,0,2,26,9,8,7,8,4,2,2,1,2,0
1,977,2,7,1,58,1,3,6,1,2,3,1,3,51,289,26227,2479,2400,0,80,0,4,7,1,0,0,0,4,4,3,2,1,1
1,981,3,4,1,53,3,2,4,1,2,3,4,3,45,1376,13938,14852,1300,1,80,0,6,22,17,13,15,2,3,3,4,1,3,0
1,982,3,8,1,30,3,2,5,1,8,3,3,3,62,231,9977,7264,1100,1,80,0,5,10,8,4,7,7,3,2,4,1,1,0
1,983,3,8,0,38,1,3,6,0,10,3,2,4,85,152,19899,5666,1300,0,80,1,1,6,5,3,1,3,3,1,3,1,2,0
1,984,3,8,1,35,3,4,2,1,3,3,3,4,92,882,6812,7823,1300,1,80,0,6,12,10,9,0,8,4,2,3,1,2,0
1,985,3,8,1,39,1,5,2,1,2,4,3,3,41,903,2560,7880,1800,0,80,0,0,9,8,7,0,7,1,3,3,1,4,0
1,986,3,8,0,40,1,3,2,0,24,4,4,2,100,1479,17071,13194,1600,0,80,1,4,22,1,0,0,0,2,2,2,1,4,1
1,987,2,5,1,47,3,4,4,2,16,4,2,3,64,1379,6759,5067,1900,0,80,1,1,20,19,10,2,7,3,3,4,1,3,0
1,990,3,8,1,36,3,4,6,0,8,3,2,4,84,1229,25952,5079,1300,2,80,0,4,12,7,7,0,7,1,3,3,1,4,0
1,991,2,7,1,31,1,2,4,0,9,2,1,1,46,335,10322,2321,2200,0,80,1,0,4,3,2,1,2,3,0,3,2,1,1
1,992,3,4,1,33,1,3,2,0,17,3,4,3,38,722,20489,17444,1100,0,80,0,1,10,10,8,6,0,4,2,3,1,4,0
1,994,2,7,0,29,1,3,2,1,10,2,1,1,92,906,11479,2404,2000,0,80,1,6,3,0,0,0,0,4,5,3,2,3,1
1,995,2,7,0,33,1,1,2,1,13,3,1,4,53,461,17241,3452,1800,0,80,0,3,5,3,2,0,2,2,4,3,1,1,0
1,996,2,3,0,45,3,4,4,1,1,3,1,4,91,974,11005,2270,1400,2,80,0,3,8,5,3,0,2,4,2,3,1,4,0
1,997,2,6,1,50,3,2,4,1,1,3,4,4,66,1126,6615,17399,2200,1,80,0,9,32,5,4,1,3,4,1,2,2,3,0
1,998,2,1,0,33,2,4,5,2,1,4,2,2,84,827,20161,5488,1300,1,80,1,1,6,6,5,1,2,3,2,3,1,1,0
1,999,2,6,1,41,3,3,4,2,9,3,5,3,64,840,3735,19419,1700,1,80,0,2,21,18,16,0,11,1,2,4,1,2,0
1,1001,2,3,0,27,2,4,6,1,16,3,1,2,37,1134,12086,2811,1400,1,80,0,9,4,2,2,2,2,3,2,3,1,2,0
1,1002,2,3,1,45,2,2,2,0,23,3,2,1,42,248,14039,3633,1500,1,80,1,1,9,9,8,0,8,4,2,3,1,3,0
1,1003,3,8,0,47,1,2,2,1,4,3,2,4,83,955,8571,4163,1700,0,80,1,1,9,9,0,0,7,4,0,3,1,3,0
1,1004,2,7,0,30,2,3,2,1,22,3,1,3,48,138,11539,2132,1100,0,80,1,4,7,5,2,0,1,1,2,3,1,2,1
1,1005,2,5,1,50,2,3,2,1,24,3,4,3,95,939,4161,13973,1800,1,80,1,3,22,12,11,1,5,4,2,3,1,4,0
1,1006,2,7,1,38,2,1,4,2,10,3,1,3,66,1391,12127,2684,1700,1,80,0,0,3,2,1,0,2,3,0,2,1,2,0
1,1007,2,5,1,46,3,2,4,1,7,3,3,3,75,566,24208,10845,1300,1,80,0,6,13,8,7,0,7,4,3,3,1,2,0
1,1009,2,5,0,24,3,1,4,1,17,2,2,3,41,1206,24117,4377,1500,2,80,0,1,5,4,2,3,2,4,6,3,1,2,0
1,1010,2,3,1,35,3,4,5,1,14,2,1,2,39,622,10074,3743,2400,1,80,1,1,5,4,2,0,2,3,2,1,2,4,1
1,1011,2,5,0,31,2,1,2,2,1,3,2,1,96,853,11275,4148,1200,1,80,0,1,4,4,3,0,3,3,1,3,1,3,0
1,1012,2,7,1,18,1,2,2,0,5,3,1,4,73,287,13493,1051,1500,0,80,0,1,0,0,0,0,0,2,2,3,1,4,0
1,1013,2,5,0,54,2,3,6,1,17,3,3,3,56,1441,13943,10739,1100,1,80,0,8,22,10,7,0,8,3,2,3,1,3,0
1,1014,2,1,0,35,3,4,4,1,25,3,3,3,57,583,6975,10388,1100,1,80,1,1,16,16,10,10,1,3,3,2,1,3,0
1,1015,2,6,0,30,2,2,2,1,8,4,3,1,73,153,17802,11416,1200,3,80,1,0,9,8,7,1,7,2,4,2,1,3,0
1,1016,2,7,0,20,1,3,4,1,11,2,1,1,98,1097,18275,2600,1500,0,80,1,1,1,1,0,0,0,4,2,3,1,1,1
1,1017,2,3,0,30,1,3,4,2,5,3,1,2,60,109,25725,2422,1700,0,80,0,0,4,3,2,1,2,2,3,3,1,1,1
1,1018,2,5,1,26,2,2,4,1,2,4,2,4,32,1066,3334,5472,1200,0,80,0,1,8,8,7,1,3,4,2,3,1,2,0
1,1019,2,3,1,22,2,1,2,1,8,1,1,1,94,217,6881,2451,1500,1,80,0,1,4,4,3,1,1,2,3,2,1,1,0
1,1022,2,1,1,48,1,3,2,1,6,2,2,3,97,277,13119,4240,1300,0,80,0,2,19,2,2,2,2,1,0,3,1,4,0
1,1024,2,1,1,48,1,4,2,1,4,2,3,3,78,1355,22245,10999,1400,0,80,0,7,27,15,11,4,8,3,3,3,1,2,0
1,1025,2,5,0,41,1,2,4,1,7,3,2,3,42,549,23371,5003,1400,0,80,0,6,8,2,2,2,1,4,6,3,1,2,0
1,1026,2,5,0,39,2,1,2,1,1,2,4,4,65,466,7060,12742,1600,1,80,0,1,21,21,6,11,8,4,3,3,1,3,0
1,1027,2,5,0,27,2,4,2,1,2,3,2,4,47,1055,4658,4227,1800,1,80,0,0,4,3,2,2,2,1,2,3,1,2,0
1,1028,2,3,1,35,3,3,5,1,10,3,1,4,45,802,9541,3917,2000,1,80,0,1,3,3,2,1,2,2,4,2,2,1,0
1,1029,3,4,1,42,2,2,3,1,5,3,5,3,90,265,7770,18303,1300,0,80,0,6,21,1,0,0,0,4,3,4,1,2,0
1,1030,2,3,1,50,2,3,2,1,9,3,1,4,64,804,20165,2380,1800,0,80,0,4,8,1,0,0,0,1,5,3,1,2,0
1,1032,2,5,0,59,1,3,2,1,2,2,4,4,69,715,21829,13726,1300,0,80,1,3,30,5,3,4,3,3,4,3,1,1,0
1,1033,2,1,0,37,2,2,4,1,11,1,2,2,61,1141,14382,4777,1500,0,80,0,5,15,1,0,0,0,1,2,1,1,1,1
1,1034,2,1,1,55,2,4,4,2,18,3,2,2,62,135,12992,6385,1400,2,80,1,3,17,8,7,6,7,3,3,3,1,4,0
1,1035,2,6,0,41,3,1,2,0,7,1,5,3,55,247,20284,19973,2200,2,80,0,1,21,21,16,5,10,2,3,3,2,2,0
1,1036,3,8,1,38,1,4,2,1,3,3,2,4,42,1035,4981,6861,1200,0,80,1,8,19,1,0,0,0,2,1,3,1,3,0
1,1037,3,8,1,26,1,2,4,0,29,1,2,1,79,265,21813,4969,1800,0,80,0,8,7,2,2,2,2,2,6,3,1,4,1
1,1038,3,4,0,52,2,1,3,1,2,1,5,4,57,266,25846,19845,1500,1,80,0,1,33,32,14,6,9,1,3,3,1,4,1
1,1039,3,8,0,44,2,3,4,1,28,4,4,4,53,1448,11737,13320,1800,1,80,1,3,23,12,11,11,11,4,2,3,1,3,0
1,1040,3,8,0,50,2,3,2,0,1,3,2,3,95,145,24920,6347,1200,1,80,0,0,19,18,7,0,13,4,3,3,1,1,0
1,1042,2,3,0,36,1,4,2,1,16,4,1,1,43,885,8269,2743,1600,0,80,0,1,18,17,13,15,14,3,1,3,1,3,1
1,1043,2,5,0,39,1,3,4,2,22,3,3,1,82,945,5083,10880,1300,0,80,1,1,21,21,6,2,8,4,2,3,1,3,0
1,1044,3,9,0,33,1,1,2,0,8,2,1,4,88,1038,21437,2342,1900,0,80,0,0,3,2,2,2,2,2,2,2,1,4,0
1,1045,3,4,0,45,2,2,2,1,11,3,4,4,90,1234,5404,17650,1300,1,80,0,3,26,9,3,1,1,4,4,4,1,2,0
1,1046,2,3,0,32,1,4,4,0,29,3,1,3,69,1109,11135,4025,1200,0,80,0,9,10,8,7,7,7,4,2,3,1,2,0
1,1047,3,8,1,34,3,4,3,1,1,4,2,4,75,216,12278,9725,1100,1,80,0,0,16,15,1,0,9,2,2,2,1,4,0
1,1048,3,4,1,59,2,2,6,1,1,3,3,4,66,1089,11038,11904,1400,1,80,1,3,14,6,4,0,4,2,1,1,1,3,0
1,1049,1,1,1,45,1,4,4,1,24,3,1,2,36,788,8318,2177,1600,0,80,0,1,6,6,3,0,4,2,3,3,1,1,0
1,1050,3,8,0,53,2,3,3,2,2,2,3,2,38,124,23537,7525,1200,1,80,0,2,30,15,7,6,12,3,2,3,1,1,0
1,1052,2,3,1,36,3,3,5,1,15,3,2,3,81,660,7858,4834,1400,1,80,0,7,9,1,0,0,0,1,3,2,1,2,1
